image path：/home/u23211510025/process/val_batch12_0531/qc_iteration12/C202403078/C202403078_cut/json_cut_out
ori image path：/home/u23211510025/process/val_batch12_0531/qc_iteration12/C202403078/C202403078
weightB：/home/u23211510025/process/efficientnet/classify2_iteration/iteration_SNV/iteration4/weightB/0804_1338/Epoch32.pth
threshold_B:0.97
weightS：/home/u23211510025/process/efficientnet/classify2_iteration/iteration_SNV/iteration4/weightS/0803_1049/Epoch30.pth
threshold_S:0.9
Image:	pred:	prob：	img_type:
0.9915_good_tile_14_46_6.png	normal	0.022380713373422623	Small
0.9964_good_tile_56_30_3.png	normal	0.033733852207660675	Small
0.9998_good_tile_32_21_2.png	normal	0.6150250434875488	Small
0.9969_good_tile_31_44_0.png	normal	0.02985752373933792	Big
0.7872_good_tile_14_47_5.png	normal	0.07328447699546814	Small
0.9900_good_tile_59_44_5.png	normal	0.034443363547325134	Small
0.8417_good_tile_27_29_5.png	normal	0.0014459724770858884	Small
0.9967_good_tile_14_36_0.png	normal	0.09638573974370956	Big
0.9808_good_tile_29_22_5.png	normal	0.3689652681350708	Small
0.9651_good_tile_54_46_5.png	normal	0.0556754469871521	Small
0.6747_good_tile_28_8_12.png	normal	0.5065564513206482	Small
0.9934_good_tile_41_59_1.png	normal	0.10725462436676025	Small
0.9409_good_tile_39_47_0.png	normal	0.09746307134628296	Big
0.9973_good_tile_34_45_1.png	normal	0.13151784241199493	Small
0.9953_good_tile_53_53_3.png	normal	0.0017796525498852134	Small
0.9672_good_tile_47_50_5.png	normal	0.859687089920044	Big
0.6894_good_tile_26_15_4.png	normal	0.37873727083206177	Big
0.9928_good_tile_11_28_5.png	normal	0.023370403796434402	Small
0.9994_good_tile_30_43_4.png	normal	0.15717996656894684	Small
0.9973_good_tile_18_41_3.png	normal	0.03557577729225159	Small
0.5909_good_tile_19_45_3.png	normal	0.007649061270058155	Big
0.9983_good_tile_30_37_3.png	normal	0.10348455607891083	Small
0.9971_good_tile_43_55_2.png	normal	0.050843968987464905	Small
0.9899_good_tile_55_25_18.png	normal	0.4603196382522583	Small
0.9004_good_tile_5_31_7.png	normal	0.06046927720308304	Small
0.8032_good_tile_59_29_7.png	normal	0.020517293363809586	Small
0.7481_good_tile_49_28_2.png	normal	0.6710969805717468	Big
1.0000_good_tile_51_33_0.png	normal	0.05473979562520981	Big
0.8750_good_tile_39_45_4.png	normal	0.12434860318899155	Big
0.9824_good_tile_16_38_4.png	normal	0.08995704352855682	Small
0.9993_good_tile_35_14_2.png	normal	0.005778197199106216	Small
0.9985_good_tile_20_38_1.png	normal	0.07093139737844467	Big
0.9107_good_tile_30_7_2.png	normal	0.058471985161304474	Small
0.7286_good_tile_41_48_5.png	cancer	0.9173358678817749	Small
0.7671_good_tile_39_54_3.png	normal	0.3410120904445648	Small
0.9997_good_tile_11_52_2.png	normal	0.004864644259214401	Small
0.9159_good_tile_43_58_1.png	normal	0.0011692396365106106	Big
0.9844_good_tile_40_16_9.png	normal	0.001182523905299604	Small
0.9696_good_tile_25_12_5.png	normal	0.0033817943185567856	Small
0.9979_good_tile_21_33_2.png	normal	0.06030399352312088	Big
0.8447_good_tile_52_24_9.png	normal	0.5919010639190674	Small
0.9857_good_tile_11_18_5.png	normal	0.0011476678773760796	Small
0.9896_good_tile_31_15_3.png	normal	0.02287544496357441	Small
0.9489_good_tile_40_55_1.png	normal	0.9614469408988953	Big
0.5971_good_tile_28_25_6.png	normal	7.308027124963701e-05	Big
0.9998_good_tile_41_50_0.png	normal	0.9361338019371033	Big
0.9995_good_tile_22_40_5.png	normal	0.012886838056147099	Small
0.9992_good_tile_27_13_3.png	normal	0.1912257820367813	Small
0.9970_good_tile_18_27_2.png	normal	0.13652868568897247	Small
0.9960_good_tile_34_16_7.png	normal	0.5593715906143188	Small
0.9990_good_tile_29_10_6.png	normal	0.1342637985944748	Small
0.5189_good_tile_10_39_9.png	normal	0.009710939601063728	Small
0.5273_good_tile_33_32_10.png	normal	0.040159307420253754	Small
0.6954_good_tile_10_38_9.png	normal	0.21289955079555511	Small
0.9724_good_tile_17_46_5.png	normal	0.06951619684696198	Small
0.9813_good_tile_47_54_4.png	normal	0.01456298679113388	Small
